,secao,subclasse,saldomov,cbo2002,categoria,grau,idade,horascontratuais,racacor,sexo,tipoempregador,tipoestabelecimento,tipomovimentacao,tipodedeficiencia,indtrabintermitente,indtrabparcial,salario,tamestabjan,indicadoraprendiz,origemdainformação,indicadordeforadoprazo,unidadesalariocodigo,valorsalariofixo,nome_ocu
2607590,J,6209100,-1,212405,101,8,22.0,"40,00",1,1,0,1,31,0,0,0,"2543,00",7,0,1,0,5,"2543,00",Analista de Desenvolvimento de Sistemas
2607595,N,8211300,1,212405,101,80,25.0,"44,00",6,3,0,1,97,0,0,0,"5464,17",10,0,1,0,5,"5464,17",Analista de Desenvolvimento de Sistemas
2607596,J,6319400,-1,212405,101,9,26.0,"44,00",2,3,0,1,31,0,0,0,"6092,64",10,0,1,0,5,"6092,64",Analista de Desenvolvimento de Sistemas
2607598,J,6311900,1,212405,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,"11097,00",8,0,1,0,5,"11097,00",Analista de Desenvolvimento de Sistemas
2607599,N,8211300,1,212405,101,7,19.0,"40,00",2,3,0,1,97,0,0,0,"4441,00",10,0,1,0,5,"4441,00",Analista de Desenvolvimento de Sistemas
2607600,J,6202300,-1,212405,101,9,33.0,"40,00",6,1,0,1,31,0,0,0,"1929,09",7,0,1,0,5,"1929,09",Analista de Desenvolvimento de Sistemas
2607601,J,6203100,1,212405,101,10,36.0,"44,00",3,1,0,1,97,0,0,0,"16000,00",8,0,1,0,5,"16000,00",Analista de Desenvolvimento de Sistemas
2607602,G,4771701,-1,212405,101,80,41.0,"44,00",4,3,0,1,40,0,0,0,"8737,60",10,0,1,0,5,"8737,60",Analista de Desenvolvimento de Sistemas
2607611,L,6821802,1,212405,101,8,28.0,"44,00",3,1,0,1,97,0,0,0,"6750,00",10,0,1,0,5,"6750,00",Analista de Desenvolvimento de Sistemas
2607612,J,6201501,1,212405,101,9,40.0,"40,00",1,1,0,1,97,0,0,0,"5000,00",6,0,1,0,5,"5000,00",Analista de Desenvolvimento de Sistemas
2607621,J,6201501,1,212405,101,7,44.0,"40,00",3,3,0,1,97,0,0,0,"15000,00",10,0,1,0,5,"15000,00",Analista de Desenvolvimento de Sistemas
2607622,J,6209100,-1,212405,101,9,23.0,"40,00",1,1,0,1,40,0,0,0,"6151,65",9,0,1,0,5,"6151,65",Analista de Desenvolvimento de Sistemas
2607624,J,6209100,1,212405,101,8,20.0,"44,00",1,1,0,1,97,0,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2607626,J,6204000,-1,212405,101,9,45.0,"44,00",1,1,0,1,31,0,0,9,"7000,00",10,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2607631,J,6203100,1,212405,101,8,18.0,"44,00",1,1,0,1,97,0,0,9,"2742,00",4,0,1,0,5,"2742,00",Analista de Desenvolvimento de Sistemas
2607634,J,6202300,1,212405,101,9,31.0,"40,00",3,1,0,1,97,0,0,0,"9500,00",10,0,1,0,5,"9500,00",Analista de Desenvolvimento de Sistemas
2607636,N,7820500,1,212405,101,80,49.0,"44,00",1,1,0,1,97,0,0,0,"18000,00",10,0,1,0,5,"18000,00",Analista de Desenvolvimento de Sistemas
2607640,G,4664800,1,212405,101,9,42.0,"44,00",3,1,0,1,97,0,0,0,"4234,44",5,0,1,0,5,"4234,44",Analista de Desenvolvimento de Sistemas
2607641,J,6202300,-1,212405,101,9,39.0,"40,00",1,1,0,1,31,0,0,0,"22151,04",9,0,1,0,5,"22151,04",Analista de Desenvolvimento de Sistemas
2607645,J,6201501,-1,212405,101,8,33.0,"40,00",3,1,0,1,40,0,0,0,"14835,40",8,0,1,0,5,"14835,40",Analista de Desenvolvimento de Sistemas
2607652,J,6204000,1,212405,101,8,36.0,"44,00",1,1,0,1,97,0,0,9,"3800,00",7,0,1,0,5,"3800,00",Analista de Desenvolvimento de Sistemas
2607654,N,8211300,1,212405,101,8,21.0,"44,00",1,3,0,1,97,0,0,0,"6377,16",10,0,1,0,5,"6377,16",Analista de Desenvolvimento de Sistemas
2607655,J,6203100,-1,212405,101,9,38.0,"44,00",1,1,0,1,31,0,0,9,"11465,67",8,0,1,0,5,"11465,67",Analista de Desenvolvimento de Sistemas
2607657,K,6422100,1,212405,101,9,29.0,"44,00",1,1,0,1,97,0,0,0,"12500,01",10,0,1,0,5,"12500,01",Analista de Desenvolvimento de Sistemas
2607658,J,6209100,1,212405,101,7,46.0,"44,00",3,1,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2607661,K,6550200,1,212405,101,9,48.0,"40,00",1,1,0,1,97,0,0,0,"2700,00",4,0,1,0,5,"2700,00",Analista de Desenvolvimento de Sistemas
2607662,G,4669999,1,212405,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,"6055,00",6,0,1,0,5,"6055,00",Analista de Desenvolvimento de Sistemas
2607668,J,6202300,1,212405,101,8,26.0,"40,00",1,1,0,1,97,0,0,0,"8600,00",7,0,1,0,5,"8600,00",Analista de Desenvolvimento de Sistemas
2607671,J,6201501,-1,212405,101,9,30.0,"40,00",1,1,0,1,40,0,0,0,"3825,85",10,0,1,0,5,"3825,85",Analista de Desenvolvimento de Sistemas
2607674,K,6630400,1,212405,101,9,55.0,"40,00",6,1,0,1,97,0,0,0,"13500,00",5,0,1,0,5,"13500,00",Analista de Desenvolvimento de Sistemas
2607675,J,6209100,-1,212405,101,9,34.0,"40,00",4,1,0,1,40,0,0,0,"10012,62",7,0,1,0,5,"10012,62",Analista de Desenvolvimento de Sistemas
2607676,N,8211300,1,212405,101,8,21.0,"44,00",1,1,0,1,97,1,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2607678,J,6209100,1,212405,101,9,33.0,"44,00",3,1,0,1,97,0,0,0,"9500,00",10,0,1,0,5,"9500,00",Analista de Desenvolvimento de Sistemas
2607684,J,6201501,-1,212405,101,9,36.0,"40,00",4,1,0,1,40,0,0,0,"4690,35",8,0,1,0,5,"4690,35",Analista de Desenvolvimento de Sistemas
2607688,K,6613400,1,212405,101,11,39.0,"44,00",1,1,0,1,97,0,0,9,"14838,71",10,0,1,0,5,"14838,71",Analista de Desenvolvimento de Sistemas
2607694,J,6311900,-1,212405,101,7,23.0,"44,00",6,3,0,1,40,0,0,0,"3210,64",6,0,1,0,5,"3210,64",Analista de Desenvolvimento de Sistemas
2607696,J,6201501,1,212405,101,9,25.0,"40,00",1,1,0,1,97,0,0,0,"4700,00",2,0,1,0,5,"4700,00",Analista de Desenvolvimento de Sistemas
2607700,J,6204000,-1,212405,101,9,32.0,"40,00",3,1,0,1,40,0,0,0,"13440,70",6,0,1,0,5,"13440,70",Analista de Desenvolvimento de Sistemas
2607704,P,8532500,1,212405,101,7,22.0,"44,00",2,1,0,1,97,0,0,0,"6500,00",9,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2607709,J,6204000,1,212405,101,80,26.0,"40,00",3,1,0,1,97,0,0,0,"2034,00",7,0,1,0,5,"2034,00",Analista de Desenvolvimento de Sistemas
2607713,J,6204000,-1,212405,101,7,20.0,"44,00",6,1,0,1,40,0,0,9,"4025,89",10,0,1,0,5,"4025,89",Analista de Desenvolvimento de Sistemas
2607714,J,6204000,-1,212405,101,9,28.0,"44,00",1,1,0,1,40,0,0,0,"15508,50",5,0,1,0,5,"15508,50",Analista de Desenvolvimento de Sistemas
2607716,J,6204000,1,212405,101,7,35.0,"40,00",2,1,0,1,97,0,0,0,"16000,00",10,0,1,0,5,"16000,00",Analista de Desenvolvimento de Sistemas
2607721,J,6209100,-1,212405,101,9,23.0,"44,00",1,1,0,1,31,0,0,0,"5545,36",10,0,1,0,5,"5545,36",Analista de Desenvolvimento de Sistemas
2607727,M,7020400,1,212405,101,8,19.0,"44,00",3,3,0,1,97,0,0,0,"4503,59",10,0,1,0,5,"4503,59",Analista de Desenvolvimento de Sistemas
2607729,J,6203100,1,212405,101,9,50.0,"40,00",1,1,0,1,97,0,0,0,"12000,00",10,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2607731,N,7820500,-1,212405,106,8,30.0,"40,00",1,3,0,1,43,0,0,0,"2000,00",10,0,1,0,5,"2000,00",Analista de Desenvolvimento de Sistemas
2607733,J,6120501,1,212405,101,8,22.0,"40,00",1,1,0,1,97,0,0,0,"4800,00",10,0,1,0,5,"4800,00",Analista de Desenvolvimento de Sistemas
2607734,N,7820500,1,212405,101,9,30.0,"40,00",3,1,0,1,97,0,0,0,"9300,00",9,0,1,0,5,"9300,00",Analista de Desenvolvimento de Sistemas
2607736,K,6422100,1,212405,101,8,35.0,"44,00",1,1,0,1,97,0,0,0,"14000,00",10,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2607738,N,8211300,-1,212405,101,9,38.0,"44,00",1,1,0,1,40,0,0,9,"6000,00",9,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2607746,J,6204000,1,212405,101,7,27.0,"40,00",1,1,0,1,97,0,0,0,"2000,00",5,0,1,0,5,"2000,00",Analista de Desenvolvimento de Sistemas
2607748,O,8411600,-1,212405,999,9,37.0,"40,00",1,1,0,1,40,0,0,0,"3552,33",1,0,2,0,5,"3552,33",Analista de Desenvolvimento de Sistemas
2607750,J,6202300,-1,212405,101,9,32.0,"40,00",2,1,0,1,31,0,0,0,"12676,51",10,0,1,0,5,"12676,51",Analista de Desenvolvimento de Sistemas
2607752,N,7740300,1,212405,101,9,41.0,"42,50",1,1,0,1,97,0,0,0,"9540,00",9,0,1,0,5,"9540,00",Analista de Desenvolvimento de Sistemas
2607753,J,6203100,1,212405,101,9,43.0,"40,00",1,3,0,1,97,0,0,0,"2800,00",6,0,1,0,5,"2800,00",Analista de Desenvolvimento de Sistemas
2607754,M,7490104,-1,212405,101,9,45.0,"40,00",6,1,0,1,31,0,0,0,"17000,00",1,0,1,0,5,"17000,00",Analista de Desenvolvimento de Sistemas
2607756,J,6201501,-1,212405,101,8,19.0,"40,00",1,1,0,1,40,0,0,0,"2159,84",5,0,1,0,5,"2159,84",Analista de Desenvolvimento de Sistemas
2607758,J,6202300,1,212405,101,9,30.0,"40,00",6,1,0,1,97,0,0,0,"12000,00",7,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2607759,P,8531700,-1,212405,101,80,32.0,"44,00",3,1,0,1,40,0,0,0,"9512,13",9,0,1,0,5,"9512,13",Analista de Desenvolvimento de Sistemas
2607761,J,6201501,1,212405,101,7,22.0,"40,00",1,1,0,1,97,0,0,0,"4000,00",7,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2607771,M,7311400,-1,212405,101,9,21.0,"40,00",1,3,0,1,40,0,0,0,"1593,00",5,0,1,0,5,"1593,00",Analista de Desenvolvimento de Sistemas
2607776,N,8211300,1,212405,101,9,46.0,"44,00",1,1,0,1,97,0,0,0,"16000,00",8,0,1,0,5,"16000,00",Analista de Desenvolvimento de Sistemas
2607779,K,6422100,1,212405,101,8,35.0,"44,00",1,3,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2607783,J,6209100,1,212405,101,9,23.0,"44,00",3,1,0,1,97,0,0,0,"8500,00",10,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2607785,K,6619399,1,212405,101,7,26.0,"44,00",1,3,0,1,97,0,0,0,"5833,53",10,0,1,0,5,"5833,53",Analista de Desenvolvimento de Sistemas
2607789,J,6209100,-1,212405,101,80,39.0,"40,00",1,1,0,1,31,0,0,0,"7500,00",9,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2607791,J,6202300,-1,212405,101,80,27.0,"40,00",1,1,0,1,40,0,0,0,"15000,00",9,0,1,0,5,"15000,00",Analista de Desenvolvimento de Sistemas
2607794,K,6612601,-1,212405,101,9,46.0,"44,00",1,1,0,1,40,0,0,0,"10000,00",10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2607795,H,4930201,-1,212405,101,8,24.0,"44,00",1,1,0,1,31,0,0,0,"2083,00",6,0,1,0,5,"2083,00",Analista de Desenvolvimento de Sistemas
2607797,N,8012900,1,212405,101,9,32.0,"44,00",1,1,0,1,97,0,0,0,"3999,84",9,0,1,0,5,"3999,84",Analista de Desenvolvimento de Sistemas
2607801,J,6204000,-1,212405,101,9,25.0,"40,00",1,1,0,1,40,0,0,0,"2122,10",8,0,1,0,5,"2122,10",Analista de Desenvolvimento de Sistemas
2607802,J,6311900,1,212405,101,9,20.0,"40,00",3,1,0,1,97,0,0,0,"5000,00",4,0,1,0,5,"5000,00",Analista de Desenvolvimento de Sistemas
2607803,M,7020400,1,212405,101,8,26.0,"44,00",1,1,0,1,97,0,0,0,"11250,00",9,0,1,0,5,"11250,00",Analista de Desenvolvimento de Sistemas
2607805,J,6202300,-1,212405,101,7,31.0,"40,00",6,1,0,1,40,0,0,0,"10688,05",8,0,1,0,5,"10688,05",Analista de Desenvolvimento de Sistemas
2607807,J,6202300,-1,212405,101,9,23.0,"40,00",6,1,0,1,40,0,0,0,"6500,00",6,0,1,0,5,"6500,00",Analista de Desenvolvimento de Sistemas
2607809,Q,8610101,1,212405,101,8,23.0,"44,00",1,1,0,1,97,0,0,0,"4786,00",10,0,1,0,5,"4786,00",Analista de Desenvolvimento de Sistemas
2607810,J,6201501,-1,212405,101,8,21.0,"40,00",3,1,0,1,43,0,0,0,"5500,00",4,0,1,0,5,"5500,00",Analista de Desenvolvimento de Sistemas
2607812,J,6201501,1,212405,101,7,32.0,"40,00",3,1,0,1,97,0,0,0,"12000,00",10,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2607821,J,6311900,-1,212405,101,7,32.0,"40,00",1,1,0,1,40,0,0,0,"3500,00",2,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2607825,J,6201501,-1,212405,101,9,44.0,"40,00",1,1,0,1,40,0,0,0,"16000,00",10,0,1,0,5,"16000,00",Analista de Desenvolvimento de Sistemas
2607846,K,6512000,1,212405,101,80,37.0,"40,00",1,3,0,1,97,0,0,0,"8922,31",9,0,1,0,5,"8922,31",Analista de Desenvolvimento de Sistemas
2607847,G,4651601,-1,212405,101,9,25.0,"44,00",4,1,0,1,40,0,0,0,"7000,00",6,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2607848,J,6203100,-1,212405,101,9,38.0,"40,00",1,1,0,1,40,0,0,0,"2584,73",7,0,1,0,5,"2584,73",Analista de Desenvolvimento de Sistemas
2607849,J,6201501,-1,212405,101,9,26.0,"40,00",6,1,0,1,31,0,0,0,"9228,60",8,0,1,0,5,"9228,60",Analista de Desenvolvimento de Sistemas
2607850,Q,8640202,-1,212405,101,9,40.0,"44,00",6,1,0,1,31,1,0,0,"12243,00",10,0,1,0,5,"12243,00",Analista de Desenvolvimento de Sistemas
2607851,J,6204000,1,212405,101,8,19.0,"40,00",1,1,0,1,97,0,0,0,"2500,00",5,0,1,0,5,"2500,00",Analista de Desenvolvimento de Sistemas
2607854,M,7020400,1,212405,101,8,25.0,"44,00",1,1,0,1,97,0,0,0,"2748,45",10,0,1,0,5,"2748,45",Analista de Desenvolvimento de Sistemas
2607857,K,6512000,1,212405,101,8,19.0,"44,00",1,1,0,1,97,0,0,0,"2400,00",8,0,1,0,5,"2400,00",Analista de Desenvolvimento de Sistemas
2607859,K,6613400,-1,212405,101,9,26.0,"40,00",1,3,0,1,31,0,0,0,"3500,00",7,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2607862,J,6204000,-1,212405,101,8,23.0,"40,00",3,1,0,1,31,0,0,0,"4448,92",10,0,1,0,5,"4448,92",Analista de Desenvolvimento de Sistemas
2607869,J,6201501,1,212405,101,9,46.0,"44,00",2,1,0,1,97,0,0,9,"9235,00",9,0,1,0,5,"9235,00",Analista de Desenvolvimento de Sistemas
2607873,J,6201501,1,212405,101,9,35.0,"40,00",1,3,0,1,97,0,0,0,"2057,84",6,0,1,0,5,"2057,84",Analista de Desenvolvimento de Sistemas
2607879,J,6204000,-1,212405,101,9,29.0,"40,00",3,1,0,1,40,0,0,0,"5405,97",8,0,1,0,5,"5405,97",Analista de Desenvolvimento de Sistemas
2607884,N,7820500,1,212405,106,9,33.0,"44,00",1,3,0,1,97,0,0,0,"7500,00",10,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2607889,J,6209100,1,212405,101,80,37.0,"44,00",3,1,0,1,97,0,0,0,"12826,73",10,0,1,0,5,"12826,73",Analista de Desenvolvimento de Sistemas
2607891,J,6209100,-1,212405,101,9,27.0,"40,00",3,3,0,1,40,0,0,0,"6609,60",6,0,1,0,5,"6609,60",Analista de Desenvolvimento de Sistemas
2607894,M,7112000,-1,212405,101,80,35.0,"40,00",1,3,0,1,31,0,0,0,"7229,00",8,0,1,0,5,"7229,00",Analista de Desenvolvimento de Sistemas
2607896,N,7830200,-1,212405,101,9,38.0,"44,00",6,1,0,1,40,0,0,0,"4217,83",9,0,1,0,5,"4217,83",Analista de Desenvolvimento de Sistemas
2607901,K,6612601,-1,212405,101,6,41.0,"44,00",6,1,0,1,40,0,0,0,"12000,00",10,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2607904,Q,8640202,1,212405,101,9,41.0,"44,00",1,3,0,1,97,0,0,0,"7455,00",10,0,1,0,5,"7455,00",Analista de Desenvolvimento de Sistemas
2607905,J,6204000,-1,212405,101,9,36.0,"44,00",3,1,0,1,40,0,0,9,"10200,00",10,0,1,0,5,"10200,00",Analista de Desenvolvimento de Sistemas
2607908,J,6201501,1,212405,101,8,28.0,"40,00",1,1,0,1,97,0,0,0,"14500,00",9,0,1,0,5,"14500,00",Analista de Desenvolvimento de Sistemas
2607910,M,7319099,-1,212405,101,9,34.0,"44,00",1,1,0,1,40,0,0,0,"6145,15",7,0,1,0,5,"6145,15",Analista de Desenvolvimento de Sistemas
2607911,Q,8660700,1,212405,101,8,21.0,"40,00",2,1,0,1,97,0,0,0,"3182,50",7,0,1,0,5,"3182,50",Analista de Desenvolvimento de Sistemas
2607912,G,4751201,1,212405,101,8,27.0,"40,00",6,3,0,1,97,0,0,0,"2035,00",1,0,1,0,5,"2035,00",Analista de Desenvolvimento de Sistemas
2607913,H,4930201,1,212405,101,9,26.0,"44,00",1,1,0,1,97,0,0,0,"4200,00",7,0,1,0,5,"4200,00",Analista de Desenvolvimento de Sistemas
2607916,M,7020400,1,212405,101,80,46.0,"20,00",1,3,0,1,97,0,0,0,"5000,00",1,0,1,0,5,"5000,00",Analista de Desenvolvimento de Sistemas
2607921,J,6201501,-1,212405,101,7,25.0,"40,00",1,1,0,1,40,0,0,0,"4652,55",5,0,1,0,5,"4652,55",Analista de Desenvolvimento de Sistemas
2607943,J,6202300,1,212405,101,9,29.0,"40,00",1,3,0,1,97,0,0,0,"12317,00",10,0,1,0,5,"12317,00",Analista de Desenvolvimento de Sistemas
2607947,K,6619399,1,212405,101,8,38.0,"44,00",1,1,0,1,97,0,0,0,"5833,53",10,0,1,0,5,"5833,53",Analista de Desenvolvimento de Sistemas
2607952,K,6512000,-1,212405,101,9,38.0,"40,00",1,3,0,1,40,0,0,0,"9482,36",9,0,1,0,5,"9482,36",Analista de Desenvolvimento de Sistemas
2607958,N,8299799,1,212405,101,7,23.0,"40,00",2,3,0,1,97,0,0,0,"3500,00",7,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2607970,J,6201501,-1,212405,101,9,33.0,"40,00",1,1,0,1,40,0,0,0,"7580,00",9,0,1,0,5,"7580,00",Analista de Desenvolvimento de Sistemas
2607981,J,6209100,1,212405,101,8,31.0,"44,00",1,3,0,1,97,0,0,0,"5545,35",10,0,1,0,5,"5545,35",Analista de Desenvolvimento de Sistemas
2607982,J,6209100,-1,212405,101,8,20.0,"40,00",1,3,0,1,40,0,0,0,"1713,66",6,0,1,0,5,"1713,66",Analista de Desenvolvimento de Sistemas
2607983,J,6203100,-1,212405,101,9,23.0,"40,00",3,1,0,1,40,0,0,0,"5946,00",10,0,1,0,5,"5946,00",Analista de Desenvolvimento de Sistemas
2607987,J,6201501,-1,212405,101,8,25.0,"40,00",1,3,0,1,31,0,0,0,"3000,00",8,0,1,0,5,"3000,00",Analista de Desenvolvimento de Sistemas
2607989,J,6209100,1,212405,101,9,24.0,"44,00",1,1,0,1,97,0,0,0,"9000,00",10,0,1,0,5,"9000,00",Analista de Desenvolvimento de Sistemas
2607990,C,1071600,-1,212405,101,8,47.0,"44,00",5,1,0,1,40,0,0,9,"13500,00",10,0,1,0,5,"13500,00",Analista de Desenvolvimento de Sistemas
2607996,K,6512000,1,212405,101,8,23.0,"40,00",1,3,0,1,97,0,0,0,"3500,00",8,0,1,0,5,"3500,00",Analista de Desenvolvimento de Sistemas
2607997,J,6201501,1,212405,101,9,27.0,"40,00",3,1,0,1,97,0,0,0,"2730,00",3,0,1,0,5,"2730,00",Analista de Desenvolvimento de Sistemas
2607999,J,6209100,-1,212405,101,9,33.0,"40,00",1,1,0,1,40,0,0,0,"7356,00",6,0,1,0,5,"7356,00",Analista de Desenvolvimento de Sistemas
2608000,K,6462000,-1,212405,101,9,24.0,"40,00",1,1,0,1,40,0,0,0,"8864,00",1,0,1,0,5,"8864,00",Analista de Desenvolvimento de Sistemas
2608004,J,6204000,1,212405,101,7,22.0,"40,00",3,3,0,1,97,0,0,0,"7000,00",10,0,1,0,5,"7000,00",Analista de Desenvolvimento de Sistemas
2608010,J,6204000,-1,212405,101,9,37.0,"40,00",3,1,0,1,43,0,0,0,"14000,00",7,0,1,0,5,"14000,00",Analista de Desenvolvimento de Sistemas
2608012,P,8532500,1,212405,101,9,28.0,"44,00",1,3,0,1,97,0,0,0,"8000,00",9,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2608013,J,6203100,-1,212405,101,9,41.0,"40,00",1,1,0,1,40,0,0,0,"3704,46",8,0,1,0,5,"3704,46",Analista de Desenvolvimento de Sistemas
2608016,K,6619399,-1,212405,101,8,32.0,"40,00",1,1,0,1,31,0,0,0,"9199,33",7,0,1,0,5,"9199,33",Analista de Desenvolvimento de Sistemas
2608017,J,6203100,1,212405,101,9,41.0,"40,00",3,1,0,1,97,0,0,0,"2261,00",5,0,1,0,5,"2261,00",Analista de Desenvolvimento de Sistemas
2608019,J,6203100,1,212405,101,9,23.0,"40,00",1,1,0,1,97,0,0,0,"2033,60",5,0,1,0,5,"2033,60",Analista de Desenvolvimento de Sistemas
2608021,J,6204000,1,212405,101,8,29.0,"40,00",6,1,0,1,97,0,0,0,"4500,00",5,0,1,0,5,"4500,00",Analista de Desenvolvimento de Sistemas
2608022,K,6622300,1,212405,101,9,30.0,"40,00",1,1,0,1,97,0,0,0,"7200,00",8,0,1,0,5,"7200,00",Analista de Desenvolvimento de Sistemas
2608025,J,6311900,-1,212405,101,9,47.0,"40,00",1,1,0,1,40,0,0,0,"6103,47",2,0,1,0,5,"6103,47",Analista de Desenvolvimento de Sistemas
2608027,N,7740300,1,212405,101,9,31.0,"42,50",1,3,0,1,97,0,0,0,"4800,00",9,0,1,0,5,"4800,00",Analista de Desenvolvimento de Sistemas
2608031,L,6822600,-1,212405,101,80,38.0,"44,00",1,3,0,1,31,0,0,0,"9607,00",8,0,1,0,5,"9607,00",Analista de Desenvolvimento de Sistemas
2608033,N,8211300,1,212405,101,8,24.0,"44,00",2,3,0,1,97,0,0,0,"4193,10",10,0,1,0,5,"4193,10",Analista de Desenvolvimento de Sistemas
2608035,N,7740300,1,212405,101,9,27.0,"42,50",3,1,0,1,97,0,0,0,"8000,00",9,0,1,0,5,"8000,00",Analista de Desenvolvimento de Sistemas
2608036,N,8211300,-1,212405,101,9,43.0,"44,00",1,1,0,1,40,0,0,0,"16308,00",8,0,1,0,5,"16308,00",Analista de Desenvolvimento de Sistemas
2608037,J,6209100,1,212405,101,9,33.0,"40,00",1,1,0,1,97,0,0,0,"9976,86",10,0,1,0,5,"9976,86",Analista de Desenvolvimento de Sistemas
2608040,K,6619399,-1,212405,101,9,21.0,"40,00",1,1,0,1,31,0,0,0,"6000,00",2,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2608041,J,6311900,-1,212405,101,8,31.0,"44,00",6,1,0,1,31,0,0,0,"7500,00",6,0,1,0,5,"7500,00",Analista de Desenvolvimento de Sistemas
2608042,J,6201501,1,212405,101,9,33.0,"40,00",3,3,0,1,97,0,0,0,"10500,00",9,0,1,0,5,"10500,00",Analista de Desenvolvimento de Sistemas
2608044,N,8211300,-1,212405,101,9,32.0,"44,00",3,1,0,1,40,0,0,0,"7815,17",10,0,1,0,5,"7815,17",Analista de Desenvolvimento de Sistemas
2608045,J,6201501,1,212405,101,10,34.0,"40,00",2,1,0,1,97,0,0,0,"13000,00",8,0,1,0,5,"13000,00",Analista de Desenvolvimento de Sistemas
2608046,J,6209100,1,212405,101,8,24.0,"44,00",1,1,0,1,97,0,0,0,"8900,00",10,0,1,0,5,"8900,00",Analista de Desenvolvimento de Sistemas
2608048,J,6209100,1,212405,101,9,28.0,"40,00",1,3,0,1,97,0,0,0,"6000,00",10,0,1,0,5,"6000,00",Analista de Desenvolvimento de Sistemas
2608054,M,7311400,-1,212405,101,7,23.0,"44,00",6,1,0,1,31,0,0,0,"4000,00",5,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2608060,J,6209100,1,212405,101,80,28.0,"44,00",3,1,0,1,97,0,0,0,"9500,00",10,0,1,0,5,"9500,00",Analista de Desenvolvimento de Sistemas
2608066,M,7490104,1,212405,101,6,25.0,"44,00",6,3,0,1,97,0,0,9,"8500,00",10,0,1,0,5,"8500,00",Analista de Desenvolvimento de Sistemas
2608067,K,6613400,1,212405,101,8,43.0,"44,00",1,1,0,1,97,0,0,9,"16129,03",10,0,1,0,5,"16129,03",Analista de Desenvolvimento de Sistemas
2608068,K,6511101,1,212405,101,9,32.0,"40,00",1,3,0,1,97,0,0,0,"9500,00",8,0,1,0,5,"9500,00",Analista de Desenvolvimento de Sistemas
2608069,N,7820500,1,212405,101,9,41.0,"40,00",1,1,0,1,97,0,0,0,"11000,00",9,0,1,0,5,"11000,00",Analista de Desenvolvimento de Sistemas
2608070,J,6204000,-1,212405,101,80,35.0,"44,00",1,3,0,1,40,0,0,0,"6629,44",10,0,1,0,5,"6629,44",Analista de Desenvolvimento de Sistemas
2608072,N,8211300,-1,212405,101,9,31.0,"44,00",1,1,0,1,40,0,0,0,"6462,61",10,0,1,0,5,"6462,61",Analista de Desenvolvimento de Sistemas
2608073,J,6209100,1,212405,101,9,23.0,"44,00",1,1,0,1,97,0,0,0,"10000,00",10,0,1,0,5,"10000,00",Analista de Desenvolvimento de Sistemas
2608075,K,6422100,1,212405,101,8,33.0,"44,00",1,3,0,1,97,0,0,0,"4500,01",10,0,1,0,5,"4500,01",Analista de Desenvolvimento de Sistemas
2608076,J,6201501,-1,212405,101,9,24.0,"40,00",2,1,0,1,40,0,0,0,"12000,00",9,0,1,0,5,"12000,00",Analista de Desenvolvimento de Sistemas
2608077,J,6209100,-1,212405,101,80,29.0,"40,00",1,1,0,1,40,0,0,0,"5084,50",9,0,1,0,5,"5084,50",Analista de Desenvolvimento de Sistemas
2608080,J,6201501,1,212405,101,8,36.0,"40,00",4,1,0,1,97,0,0,0,"4000,00",5,0,1,0,5,"4000,00",Analista de Desenvolvimento de Sistemas
2608083,J,6202300,-1,212405,101,8,27.0,"40,00",1,1,0,1,40,0,0,0,"12812,80",5,0,1,0,5,"12812,80",Analista de Desenvolvimento de Sistemas
